# APOGEE_ID          RA         DEC        GLON               GLAT               J      H      K      VHELIO_AVG  GAIAEDR3_PMRA GAIAEDR3_PMDEC TEFF      LOGG        M_H        ALPHA_M      
  2M13262552-4730282 201.60637  -47.50785  309.0351021447225  14.948868772743584 nan     10.819 nan     211.2109    -4.3353353    -5.62113       4775.953  1.8182492   -1.7413    0.252555     
  2M13262556-4744532 201.60652  -47.74814  309.0004048515556  14.710931547998452 nan     12.036 nan     240.832     -4.035587     -6.2355375     4956.8237 2.199757    -1.6       0.13345501   
  2M13262557-4728479 201.606576 -47.479973 309.03928716620055 14.976451335322121 8.565  7.683  7.549  227.35474   -2.7123623    -6.213236      4003.6792 0.37261325  -1.4819    0.125168     
  2M13262564-4726228 201.60685  -47.43968  309.04532184012066 15.016320838641334 nan     12.421 nan     249.62267   -3.5062034    -6.3835006     5280.568  2.3931913   -2.0821    0.39327502   
  2M13262568-4732172 201.607037 -47.538136 309.0311730865791  14.918818312190544 11.35  10.775 10.691 211.16145   -3.156702     -5.566629      4840.804  1.7017658   -1.5957    0.122105     
  2M13262570-4734507 201.60712  -47.580757 309.0250534261867  14.876609622219712 12.211 11.736 11.55  221.47049   -3.6490085    -7.0404778     4965.151  2.354506    -1.8697    0.33688498   
  2M13262583-4722385 201.607627 -47.377377 309.05490330367815 15.07793507418582  11.303 10.795 10.684 236.5001    -2.6807764    -7.382151      4851.0654 1.6492746   -1.745     0.336285     
  2M13262601-4721433 201.608387 -47.362041 309.0576579113372  15.09304743223185  12.473 12.014 11.889 228.45535   -3.2239354    -7.0655403     4949.5244 1.9939213   -1.587     0.0205972    
  2M13262601-4730135 201.608394 -47.503765 309.0370956862508  14.952721933010418 9.113  8.297  8.128  231.10368   -3.413197     -6.29069       4443.5654 0.77824575  -1.2948    0.0014420003 
  2M13262609-4718522 201.608748 -47.314522 309.0648110110441  15.140062564384912 12.452 12.01  11.925 233.59546   -3.0019653    -6.628949      5174.454  2.1785505   -2.0533    0.380665     
  2M13262615-4724392 201.608979 -47.410889 309.05097675571676 15.044625730797685 10.131 9.5    9.34   216.37196   -3.4521303    -6.715631      4544.3374 1.2118244   -1.689     0.216145     
  2M13262617-4739195 201.60907  -47.655437 309.0155810501333  14.80248151531081  10.585 9.986  9.873  233.30098   -3.7682261    -6.499534      4702.857  1.4169772   -1.6505    0.157985     
  2M13262619-4727022 201.609133 -47.450638 309.0453146121944  15.005254615188889 12.494 12.0   11.905 244.50734   -4.3596625    -6.8979        4972.278  2.2254243   -1.6499    0.079153     
  2M13262625-4736166 201.609395 -47.604626 309.0231664241485  14.852761031683    10.209 9.554  9.433  261.52866   -2.9245172    -6.050665      4766.242  1.3984082   -1.4645    0.040201     
  2M13262626-4724243 201.609425 -47.406773 309.0518837250761  15.048658765004395 12.327 11.745 11.657 205.00536   -2.0032759    -7.0601625     4660.9004 2.0036752   -1.2939    0.42607498   
  2M13262630-4741591 201.609611 -47.699757 309.009536089222   14.758547165598445 13.863 13.422 13.301 225.45111   -3.3039513    -6.4592867     5183.3613 2.8912163   -1.6386    0.223275     
  2M13262632-4725342 201.609684 -47.426182 309.04924596088756 15.029416890355922 10.967 10.363 10.228 219.46455   -2.5895348    -6.817227      4794.993  1.4959865   -1.2413    0.100986004  
  2M13262634-4744297 201.609757 -47.741596 309.0035800951721  14.717106493972805 9.861  9.171  9.008  217.09824   -3.8560169    -6.4034405     4326.477  0.98365575  -1.6494    0.29359502   
  2M13262643-4736438 201.610139 -47.612179 309.02258574495005 14.845212241702491 11.913 11.356 11.51  241.1224    -3.08945      -6.098836      4899.4414 2.1406472   -1.8285    0.346255     
  2M13262660-4721426 201.610839 -47.361843 309.05938990838894 15.093010574012192 11.78  11.255 11.092 209.23103   -2.3495135    -6.760543      4850.54   2.07072     -1.675     0.28601497   
  2M13262665-4725092 201.611046 -47.419231 309.05119974991794 15.036170035565311 11.38  10.872 10.708 228.72124   -3.4016347    -6.0830684     4828.539  1.6595442   -1.6961    0.192075     
  2M13262666-4735290 201.611087 -47.591389 309.02625365911945 14.865707665164544 10.863 10.294 10.165 223.3702    -3.3669322    -6.6778135     4713.1016 1.5613911   -1.8228    0.311045     
  2M13262690-4735556 201.612094 -47.598804 309.025874471217   14.858270668140495 12.508 11.948 11.843 229.33212   -3.9604325    -7.104673      4928.6313 1.97226     -1.4244    0.162775     
  2M13262690-4735556 201.612094 -47.598804 309.025874471217   14.858270668140495 12.508 11.948 11.843 229.44298   -3.9604325    -7.104673      4923.282  1.9512854   -1.3998    0.091085     
  2M13262694-4732369 201.612254 -47.543598 309.03398977685606 14.91291675379556  11.261 10.665 10.553 236.57286   -3.5753686    -6.2957644     4783.795  2.050082    -1.4373    -0.002582999 
  2M13262696-4811526 201.612347 -48.197945 308.93943066768975 14.265000909802938 9.417  8.67   8.478  -59.266895  -8.484926     0.8723385      4070.6187 1.5871696   0.068202   0.034561403  
  2M13262697-4716460 201.612396 -47.279465 309.072444087998   15.174425781116378 11.268 10.742 10.618 219.71243   -3.3361392    -6.9596214     4765.135  1.5042803   -1.6651    0.35913497   
  2M13262698-4727041 201.61244  -47.45116  309.0475311908826  15.004424275356513 nan     12.422 nan     234.51917   -3.2646954    -7.864019      5277.8936 2.2948823   -2.0511    0.34350502   
  2M13262712-4717014 201.613037 -47.283726 309.0722706527125  15.170145926794266 11.524 11.028 10.913 238.89934   -2.7388356    -6.7908063     4888.509  1.5750489   -1.8231    0.180055     
  2M13262719-4734156 201.61332  -47.571022 309.03074966638263 14.885662630779995 12.659 12.142 12.036 231.90189   -3.5137956    -6.434402      4934.743  2.4187894   -0.98668   0.276025     
  2M13262726-4736090 201.613619 -47.602505 309.0263913049332  14.854462098108575 12.82  12.284 12.201 224.42192   -3.8074777    -6.702332      4961.109  2.188489    -1.2335    0.206055     
  2M13262740-4726066 201.614172 -47.435181 309.0510519286421  15.020081096502373 11.233 10.666 10.513 208.77264   -2.8423612    -6.019784      4773.253  1.7982855   -1.874     0.332125     
  2M13262747-4811219 201.614473 -48.189426 308.942107160785   14.273238220193267 10.664 10.071 9.945  11.781007   -3.606304     -5.4238553     4754.283  2.4975767   0.10402    0.0234018    
  2M13262747-4811219 201.614473 -48.189426 308.942107160785   14.273238220193267 10.664 10.071 9.945  11.289758   -3.606304     -5.4238553     4749.1353 2.6000876   0.10051    0.0019250009 
  2M13262753-4720496 201.614714 -47.347115 309.0642220116717  15.107224660177032 13.11  12.66  12.638 2.714285    -2.0561056    -6.7810163     5191.6094 4.5237675   -0.20388   0.0377263    
  2M13262765-4740421 201.61521  -47.678387 309.016490756526   14.779178616162158 12.279 11.682 11.624 221.00955   -3.6134436    -7.0186653     4661.7163 1.8557122   -1.5198    0.367065     
  2M13262806-4735251 201.616922 -47.590328 309.03043883773637 14.86620667842513  12.214 11.649 11.522 224.68382   -3.2691603    -6.6214247     4728.6035 2.0547707   -1.5562    0.423445     
  2M13262808-4748590 201.617    -47.816391 308.9977360102654  14.64236688949707  13.392 12.885 12.85  247.87263   -3.533264     -6.6782837     4938.3604 2.6808484   -1.465     0.39665502   
  2M13262808-4725122 201.617037 -47.420082 309.0552320072301  15.034758888725401 11.501 10.999 10.874 230.3901    -2.582293     -6.5592904     4870.4536 1.7346895   -1.6443    0.149275     
  2M13262811-4719238 201.617131 -47.323288 309.0693658334359  15.130585925488116 12.695 12.184 12.094 246.30531   -3.3168364    -6.4099584     5020.211  2.117348    -1.6368    0.056644     
  2M13262811-4733493 201.617159 -47.563709 309.03446421521596 14.892540303142813 10.873 10.245 10.122 234.88817   -2.9539337    -6.7363954     4791.341  1.6304588   -1.3367    0.045978002  
  2M13262813-4729158 201.617223 -47.487747 309.0455336002626  14.967745459779232 9.122  8.414  8.229  245.21634   -4.67395      -6.405481      4317.673  0.84769344  -1.7601    0.247495     
  2M13262814-4723404 201.617288 -47.394577 309.0591120034776  15.059987694050287 9.435  8.734  8.567  238.39725   -3.4621127    -6.4549875     nan        nan          nan         nan           
  2M13262821-4736322 201.617546 -47.608967 309.02816642512835 14.847692787375042 11.566 11.021 10.976 240.08879   -3.9564106    -5.667758      4884.5757 1.6107359   -1.9134    0.37335497   
  2M13262825-4800425 201.617718 -48.011833 308.96996131943945 14.448782433336856 11.29  10.689 10.586 -29.414251  -10.00236     -4.7815266     4671.948  2.4787927   -0.15055   0.194495     
  2M13262834-4726103 201.618095 -47.436195 309.05362492390964 15.018704875668693 10.42  9.816  9.645  209.58557   -3.2570827    -6.0608473     4758.591  1.4045064   -1.5757    0.078234     
  2M13262838-4733414 201.618255 -47.561508 309.03554128857525 14.89461584938673  11.293 10.749 10.625 235.42694   -2.508777     -6.416351      4765.793  1.798778    -1.8045    0.343365     
  2M13262845-4733184 201.618547 -47.55513  309.0366687294425  14.900903178790301 9.586  8.886  8.743  241.88637   -3.5134158    -5.919635      4479.203  1.0100772   -1.7176    0.223955     
  2M13262848-4745508 201.618688 -47.764137 309.00646311977414 14.693946742208    9.949  9.248  9.111  242.714     -2.6324284    -6.715026      4401.8457 1.0255637   -1.6725    0.27182502   
  2M13262860-4716576 201.619204 -47.282688 309.0767132918904  15.17058635740813  13.303 12.667 12.597 222.28215   -2.986875     -6.803252      5123.703  2.611074    -1.534     0.289675     
  2M13262867-4723386 201.619474 -47.394081 309.0607013651812  15.060271101952036 11.848 11.271 11.116 223.5657    -3.7492793    -6.1914744     4654.541  1.7365303   -1.4163    0.34711498   
  2M13262875-4732028 201.61982  -47.534119 309.0405988594391  14.921585931677923 9.658  8.984  8.871  236.73975   -4.0345225    -7.180758      4380.282  0.74121296  -1.8253    0.203135     
  2M13262881-4725235 201.620046 -47.423206 309.0568652512495  15.031380111745792 9.675  8.774  8.558  219.31259   -2.9976616    -5.8631215     3952.6157 0.7842015   -0.67247   0.359295     
  2M13262882-4715249 201.620098 -47.256935 309.0810833448062  15.195998874404673 13.709 13.204 13.106 226.53033   -3.015952     -6.6159825     5178.5884 3.0680575   -1.6268    0.24672501   
  2M13262909-4735091 201.621213 -47.58588  309.0340489384092  14.870204886362172 11.909 11.426 11.322 245.04057   -2.6207743    -6.0679393     4969.74   1.7859766   -1.8874    0.268775     
  2M13262910-4724032 201.621256 -47.400913 309.06094500413303 15.053337430995372 12.038 11.513 11.407 269.8235    -3.3660414    -6.511436      4900.9067 2.0427203   -1.8331    0.343495     
  2M13262914-4727012 201.621455 -47.450336 309.05389978253123 15.004384929242798 10.794 10.212 10.094 231.98009   -2.6396828    -5.913997      4764.3164 1.6187906   -1.8697    0.311715     
  2M13262921-4731092 201.621709 -47.519249 309.0440649754273  14.936129890780187 9.503  8.691  8.444  236.60344   -4.2191305    -5.8303576     4076.0613 0.83763605  -0.72571   0.393075     
  2M13262922-4724178 201.621787 -47.404949 309.0607267516105  15.049290950615715 12.445 11.898 11.777 250.72246   -2.873574     -7.445743      4791.4473 2.1223059   -1.6868    0.31418502   
  2M13262926-4724426 201.621936 -47.411854 309.05982633079054 15.042440187478931 9.617  8.873  8.669  218.70573   -2.9915922    -7.0323167     4658.3633 1.2287176   -1.328     0.0308142    
  2M13262930-4731356 201.622104 -47.526558 309.0432768925627  14.928855781414118 10.808 10.216 10.095 225.57507   -4.522539     -6.4188175     4721.129  1.3618984   -1.8121    0.278625     
  2M13262931-4719164 201.622127 -47.321247 309.07313623612845 15.13213117959372  13.118 12.586 12.468 231.2033    -2.907897     -6.55372       4900.8936 2.5226526   -1.3142    0.36339498   
  2M13262941-4722094 201.62255  -47.369301 309.06643990651565 15.084513232073133 10.071 9.392  9.286  210.07643   -2.814738     -6.3876777     4624.387  1.2279372   -1.5637    0.09848      
  2M13262941-4713180 201.622565 -47.221684 309.087934257949   15.230664886233054 13.023 12.506 12.397 243.98065   -3.75059      -7.141169      5020.668  2.54511     -1.619     0.30720502   
  2M13262946-4716517 201.622761 -47.281055 309.07942633235496 15.171864233575791 12.087 11.534 11.434 227.0644    -3.5318801    -6.3475394     4732.212  1.8744714   -1.5941    0.341165     
  2M13262946-4755405 201.622788 -47.927929 308.98556577531355 14.531384686804028 10.786 10.223 10.074 15.670303   -18.749187    -1.2698647     4634.537  2.9290752   0.35173    0.025244301  
  2M13262947-4720006 201.622825 -47.333504 309.071838154636   15.119929243824474 12.4   11.769 11.688 239.36606   -2.509973     -7.3231564     4913.404  2.1080844   -1.7154    0.292875     
  2M13262947-4720006 201.622825 -47.333504 309.071838154636   15.119929243824474 12.4   11.769 11.688 239.31541   -2.509973     -7.3231564     4913.2607 2.2020981   -1.7098    0.300785     
  2M13262948-4736424 201.622868 -47.611794 309.0314314468167  14.844390580141054 11.716 11.075 11.017 232.36166   -3.5207882    -6.5494704     4704.2695 1.8150337   -1.4111    0.298755     
  2M13262962-4737014 201.623424 -47.617062 309.03105087317465 14.83912209790894  9.353  8.609  8.411  228.25432   -3.3324041    -7.551346      4568.688  0.95446014  -1.1982    0.011824001  
  2M13262962-4723413 201.623436 -47.39481  309.063345322932   15.059172780782575 10.446 9.822  9.689  246.76448   -2.7790337    -5.141498      4688.3276 1.300452    -1.5338    0.08522      
  2M13262970-4728263 201.62377  -47.47398  309.0520682224725  14.980755353328977 nan     11.078 nan     203.48967   -2.9661326    -4.7074866     4918.709  1.713351    -1.8371    0.35601503   
  2M13262974-4725184 201.623956 -47.42178  309.059784586933   15.032420611916827 11.217 10.592 10.433 227.61894   -3.2990272    -6.7158256     4698.6196 1.7946262   -1.0518    0.237645     
  2M13262974-4725184 201.623956 -47.42178  309.059784586933   15.032420611916827 11.217 10.592 10.433 227.5723    -3.2990272    -6.7158256     4720.996  1.9264338   -1.0359    0.265935     
  2M13262982-4730499 201.624287 -47.513882 309.0466287049213  14.941199425783532 9.657  9.016  8.737  221.43446   -2.560875     -6.796185      4294.219  0.5542485   -1.7732    0.254415     
  2M13262994-4735535 201.624784 -47.598209 309.0347264676221  14.857659969873037 13.125 12.601 12.509 229.65529   -3.144182     -6.6363497     5010.574  2.319432    -1.6807    0.108315     
  2M13263004-4750178 201.625174 -47.838299 309.00017935826156 14.619906131899665 11.537 11.018 10.911 232.5055    -3.471066     -6.224293      4807.368  1.7370687   -1.8638    0.33340502   
  2M13263012-4726103 201.625506 -47.436211 309.0587613650605  15.017985371837634 10.879 10.292 10.222 242.14792   -2.4677262    -6.5493755     4719.521  1.4632647   -1.7843    0.274185     
  2M13263018-4724278 201.625789 -47.407726 309.0630998663511  15.046161132280943 8.276  7.384  7.071  240.75354   -2.9739344    -7.5324993     3473.1484 0.5360067   -1.1575    0.010300001  
  2M13263022-4723084 201.625921 -47.38567  309.06639962623984 15.067985896731287 13.156 12.657 12.578 213.90024   -3.4290633    -6.7856207     nan        nan          nan         nan           
  2M13263030-4724159 201.626253 -47.404442 309.06389946739915 15.04936846470164  11.483 10.934 10.826 206.84987   -2.7574406    -6.937564      4765.9316 1.5445533   -1.6508    0.325445     
  2M13263030-4803347 201.626255 -48.05965  308.9688855902324  14.40063723142298  11.261 10.557 10.423 -44.4099    -9.936295     -1.9136033     4406.053  2.1108053   -0.26871   0.202485     
  2M13263032-4725378 201.62637  -47.427193 309.06067181275114 15.026831903628196 11.975 11.368 11.228 226.57185   -2.2909894    -6.754714      4868.4766 2.151688    -1.7086    0.224505     
  2M13263034-4721014 201.62643  -47.350399 309.0718850116807  15.10285863558054  12.079 11.571 11.46  228.71948   -3.3271792    -6.008744      4967.0625 2.1517797   -1.4064    0.150865     
  2M13263040-4721332 201.626708 -47.359245 309.07079084651457 15.094073931446953 10.253 9.566  9.468  243.56221   -2.9675856    -6.8135767     4750.3213 1.4272835   -1.3249    0.027330061  
  2M13263040-4721332 201.626708 -47.359245 309.07079084651457 15.094073931446953 10.253 9.566  9.468  243.46306   -2.9675856    -6.8135767     4745.502  1.4069479   -1.3197    0.0347033    
  2M13263049-4734278 201.62707  -47.574409 309.03976174730474 14.88100802148617  9.603  8.875  8.724  222.98973   -3.7645738    -7.2820525     4571.1333 0.9060498   -1.4065    -0.093075    
  2M13263053-4726021 201.627234 -47.433929 309.06029140091516 15.020080591585694 10.826 10.375 10.259 232.63673   -1.104282     -2.7837381     nan        nan          nan         nan           
  2M13263070-4733074 201.62794  -47.55206  309.0436095563829  14.903053281218758 nan     11.562 nan     226.05913   -4.1779113    -6.0576324     5044.3594 2.0011573   -1.8891    0.290325     
  2M13263081-4724520 201.628389 -47.414452 309.0639254068451  15.03925467050914  10.632 9.987  9.851  225.8274    -3.4316964    -6.6784654     4588.4995 1.3148043   -1.5791    0.201185     
  2M13263083-4728021 201.62846  -47.46727  309.05629294185235 14.9869537036818   nan     9.538  nan     226.49426   -2.865764     -6.1344504     4681.94   1.3785641   -1.7278    0.243965     
  2M13263084-4736597 201.628522 -47.6166   309.0346378132137  14.83909731812335  12.943 12.345 12.257 237.66113   -3.3777974    -7.41371       4545.0903 2.148388    -0.97394   0.503165     
  2M13263102-4724052 201.629254 -47.401455 309.0664164887176  15.052040482105978 11.483 10.963 10.853 246.76033   -2.863567     -7.176354      4910.1255 1.7083015   -1.9921    0.28828502   
  2M13263121-4714258 201.630083 -47.240517 309.09042861595094 15.211301273861556 11.896 11.33  11.23  229.5934    -3.3468533    -6.7784324     4872.3037 1.7570574   -1.343     0.080211     
  2M13263127-4730269 201.630293 -47.507477 309.0517166894113  14.946971358413899 10.101 9.4    9.175  241.22969   -3.5249076    -5.7745523     3932.0142 0.36499995  -1.0878    0.535235     
  2M13263135-4740475 201.630626 -47.679886 309.02690165164637 14.776238919936048 10.944 10.229 10.05  227.48405   -3.7243388    -6.9284706     4363.873  1.4874313   -0.69403   0.38700497   
  2M13263137-4724190 201.630742 -47.405281 309.06689230482357 15.048110926524592 11.22  10.587 10.503 228.61131   -2.9450333    -6.348562      4800.2188 1.6473031   -1.5899    0.152785     
  2M13263144-4724319 201.631012 -47.408875 309.0665566375946  15.044526918109412 11.449 10.877 10.749 230.79633   -2.2131643    -6.278604      4837.7256 1.7743897   -1.5772    0.143125     
  2M13263146-4722515 201.631085 -47.380989 309.0706658833833  15.072129153582278 13.311 12.726 12.624 239.0313    -3.3407123    -7.152568      4846.654  2.5308516   -1.2798    0.44924498   
  2M13263163-4719220 201.631824 -47.322796 309.07965260641396 15.129673812942075 13.124 12.588 12.53  252.99583   -3.0179224    -7.216774      5044.807  2.6159418   -1.7807    0.293415     
  2M13263171-4716595 201.632155 -47.283222 309.0856480570135  15.168822983344027 11.201 10.668 10.543 224.67316   -2.6238832    -6.7564497     4906.869  1.6724076   -1.7528    0.166855     
  2M13263171-4716595 201.632155 -47.283222 309.0856480570135  15.168822983344027 11.201 10.668 10.543 224.64272   -2.6238832    -6.7564497     4861.0117 1.6246841   -1.7669    0.154745     
  2M13263176-4729243 201.632341 -47.490093 309.05566238047317 14.963988571864569 9.674  9.008  8.858  232.80135   -4.600192     -6.066714      4524.4766 1.1140938   -1.8183    0.29544502   
  2M13263182-4723249 201.63261  -47.39027  309.07037353290696 15.062795175406084 11.588 11.006 10.876 224.49396   -2.7879047    -6.9238796     4836.234  1.709825    -1.6627    0.192945     
  2M13263189-4718496 201.632898 -47.313782 309.08171240752995 15.138495860953437 11.715 11.089 10.942 225.65508   -3.6599026    -7.5214806     4432.9434 1.5776501   -1.1782    0.41838503   
  2M13263190-4738210 201.63292  -47.639191 309.034392789028   14.816313964123431 12.593 12.1   11.994 233.38681   -3.8491094    -6.1624355     4908.627  2.2026188   -1.7313    0.30321503   
  2M13263191-4724278 201.632975 -47.407734 309.0680846930721  15.045469869620222 12.372 11.846 11.747 237.73846   -3.079073     -5.6319823     4874.4146 2.0782974   -1.7305    0.115868     
  2M13263201-4721288 201.633414 -47.358025 309.07562676082534 15.094643333345768 12.162 11.617 11.502 223.30511   -3.860144     -6.449568      4838.514  2.1419249   -1.1852    0.224225     
  2M13263204-4725596 201.633514 -47.433247 309.06474531846095 15.020158935805    12.225 11.667 11.528 218.46112   -2.498942     -6.3499384     4937.6426 1.8433161   -1.595     0.025311701  
  2M13263210-4720118 201.633751 -47.336617 309.078978945441   15.115806495785323 11.651 11.119 10.971 238.13348   -3.5582337    -6.9068933     4845.5225 1.9254048   -1.7527    0.299105     
  2M13263212-4722485 201.633847 -47.380161 309.0727040440065  15.0726860222367   13.138 12.677 12.624 207.51596   -3.0216146    -6.414173      4994.1265 2.5582352   -1.7811    0.321795     
  2M13263213-4721438 201.633896 -47.362171 309.07535777788894 15.090492618884802 11.125 10.529 10.455 250.18729   -3.2189384    -6.9726224     4817.5703 1.5435891   -1.9001    0.36334503   
  2M13263214-4721107 201.633921 -47.352985 309.0767129859523  15.099584958788418 13.148 12.608 12.559 222.45236   -2.9753406    -6.6091957     nan        nan          nan         nan           
  2M13263219-4823127 201.634156 -48.386883 308.92699610015484 14.075890693104325 11.946 11.334 11.222 -4.2768908  -55.49048     -4.3258457     4660.0747 4.5652122   0.15498    -0.0047083003
  2M13263225-4738419 201.634416 -47.644974 309.0345850538453  14.810446732330561 12.422 11.792 11.75  -63.201195  -6.9251847    2.5685434      4600.6504 2.1625226   -0.53035   0.206045     
  2M13263233-4737457 201.634714 -47.629379 309.0370562568466  14.825858946867003 12.491 11.973 11.858 238.73189   -2.979734     -6.1658673     4978.2583 2.2137036   -1.6748    0.166315     
  2M13263243-4735272 201.635151 -47.590893 309.04295066689923 14.863921946595271 12.466 11.952 11.844 237.02092   -3.9927554    -7.1327176     4930.468  2.112451    -1.5982    0.071467     
  2M13263248-4836214 201.635349 -48.605946 308.89621938341963 13.858872059981996 12.313 11.926 11.833 19.666315   10.612156     -14.912096     5459.756  4.1846223   -0.59176   0.2428353    
  2M13263263-4725245 201.635999 -47.423492 309.0678885781421  15.029580713395097 11.685 11.004 10.861 225.30077   -3.5384893    -6.548763      4611.5356 2.1997502   -0.66029   0.36066502   
  2M13263276-4717521 201.636521 -47.297817 309.0865586785826  15.153956553917102 12.058 11.544 11.443 236.10965   -3.0543668    -6.3682256     4963.027  1.9955797   -1.593     0.037967     
  2M13263279-4723019 201.636627 -47.383877 309.0740929250645  15.068742254605255 11.641 11.138 11.021 234.88507   -3.5743563    -6.522148      4915.6934 1.5639353   -1.8038    0.154245     
  2M13263280-4715344 201.636707 -47.259567 309.0922646240299  15.191808203728412 12.986 12.439 12.4   211.11049   -2.7738097    -6.647186      5009.925  2.5017207   -1.5173    0.367505     
  2M13263297-4713031 201.637405 -47.217529 309.098882218786   15.233361019334119 12.614 12.082 11.978 240.37227   -3.4185877    -7.532428      4922.3413 2.2477493   -1.6401    0.247735     
  2M13263297-4713031 201.637405 -47.217529 309.098882218786   15.233361019334119 12.614 12.082 11.978 240.08003   -3.4185877    -7.532428      4934.1685 2.237142    -1.6422    0.26600498   
  2M13263304-4731003 201.637708 -47.516758 309.0554991161417  14.937078704308085 8.665  7.869  7.673  212.77467   -3.7550695    -8.077635      3976.4377 0.39305362  -1.707     0.21615501   
  2M13263315-4735450 201.63813  -47.595844 309.0442888652219  14.85873779332623  12.394 11.838 11.729 242.32405   -2.5443466    -5.583888      4832.944  2.325837    -0.98383   0.251615     
  2M13263316-4737172 201.638191 -47.621471 309.0406055670457  14.833359314211691 13.098 12.608 12.516 245.06914   -2.6716132    -7.0075274     5033.226  2.4882843   -1.7808    0.320575     
  2M13263325-4730176 201.63858  -47.50489  309.05782948135493 14.948746029359638 nan     10.792 nan     208.0871    -3.7418172    -7.660199      4809.2065 1.8456538   -1.7264    0.271685     
  2M13263341-4722442 201.639247 -47.378963 309.07662772542665 15.073357851653173 12.326 11.798 11.657 234.01888   -2.849742     -7.5833807     4924.2373 1.8589859   -1.3708    0.129985     
  2M13263348-4725469 201.63951  -47.429718 309.06941698173966 15.023082554052177 11.218 10.603 10.539 243.45079   -3.3076432    -6.6705413     4837.9844 1.6840918   -1.6411    0.090497     
  2M13263354-4724558 201.639783 -47.41552  309.07167419551126 15.03711339362233  11.364 10.809 10.664 216.56738   -3.6710932    -6.330622      4807.1357 1.74246     -1.7882    0.28912503   
  2M13263354-4724558 201.639783 -47.41552  309.07167419551126 15.03711339362233  11.364 10.809 10.664 216.82028   -3.6710932    -6.330622      4816.595  1.6892562   -1.8094    0.267245     
  2M13263357-4739067 201.639875 -47.651863 309.03735027216555 14.803109434213166 13.189 12.725 12.566 248.96873   -3.3249483    -6.898513      4982.405  2.423901    -1.8456    0.29720497   
  2M13263357-4727330 201.639887 -47.459175 309.0653889131437  14.993882545294666 9.654  8.871  8.719  198.51471   -2.86015      -6.3029184     4582.394  1.0490475   -1.2772    0.042988002  
  2M13263358-4743108 201.639924 -47.719673 309.02753146183704 14.735967474846912 10.473 9.863  9.718  240.76863   -3.2238262    -6.901152      4646.7207 1.258008    -1.65      0.196685     
  2M13263358-4741047 201.639956 -47.684658 309.0326403460775  14.770632149620223 10.571 9.937  9.832  235.10123   -3.796073     -6.2582855     4742.0054 1.4079885   -1.5801    0.13275501   
  2M13263358-4741047 201.639956 -47.684658 309.0326403460775  14.770632149620223 10.571 9.937  9.832  234.97797   -3.796073     -6.2582855     4750.3574 1.4659939   -1.5739    0.146345     
  2M13263361-4721057 201.640065 -47.351601 309.081183106872   15.100369674186885 12.283 11.802 11.664 228.87389   -2.674831     -7.124932      4921.748  2.2091985   -1.7875    0.31861502   
  2M13263364-4735255 201.640184 -47.59042  309.0464964694685  14.863913269194896 13.011 12.565 12.469 233.78206   -3.9720764    -6.1348825     5175.635  2.423621    -1.0515    0.48787498   
  2M13263365-4711101 201.640209 -47.18615  309.10541635614413 15.26415918558485  13.455 12.971 12.888 230.75797   -2.6358283    -6.7635226     5060.9194 2.8067558   -1.6455    0.306925     
  2M13263391-4655444 201.641295 -46.929012 309.1437602966769  15.518626574129417 10.484 9.897  9.726  -28.402134  -13.231886    -4.462768      4545.7817 2.5957994   0.257      0.028235601  
  2M13263394-4748452 201.641433 -47.812576 309.0150797782369  14.643843094907098 13.118 12.562 12.522 224.95605   -3.1821444    -6.5572095     4933.795  2.4204512   -1.707     0.37137502   
  2M13263396-4738336 201.641536 -47.642673 309.0398320958936  14.812050962952448 12.558 12.052 11.926 222.20872   -3.6113591    -6.298135      4939.8496 2.126146    -1.2335    0.188075     
  2M13263397-4719545 201.641561 -47.331818 309.0851065227757  15.119813093940838 10.891 10.278 10.179 230.66917   -3.053694     -7.255418      4774.304  1.5472326   -1.6485    0.164685     
  2M13263407-4719003 201.641982 -47.316772 309.08759309806726 15.134669103709363 9.55   8.782  8.62   221.8414    -3.365363     -6.63371       4203.808  0.8414987   -1.5806    0.28227502   
  2M13263410-4726212 201.642118 -47.439232 309.0698396481848  15.013415005375116 9.345  8.577  8.359  248.71603   -2.857815     -6.585927      4075.2573 0.3925382   -1.1867    0.183745     
  2M13263411-4723589 201.642158 -47.3997   309.0756268009245  15.052549874273332 12.251 11.693 11.642 240.87218   -2.2681746    -7.375264      4922.0986 2.2515848   -1.7429    0.317715     
  2M13263438-4732201 201.643258 -47.538918 309.05611432261264 14.914611950171922 12.163 11.734 11.641 213.65535   -3.3588386    -6.8065805     5075.1655 1.9818087   -1.8741    0.112275004  
  2M13263439-4757070 201.643332 -47.951958 308.9961612243927  14.505663247791452 10.249 9.51   9.329  34.777206   -12.984004    0.73345244     4167.8477 1.3921771   -0.67291   0.28930497   
  2M13263439-4757070 201.643332 -47.951958 308.9961612243927  14.505663247791452 10.249 9.51   9.329  34.901814   -12.984004    0.73345244     4176.094  1.4369185   -0.67217   0.29224503   
  2M13263443-4732013 201.643499 -47.53371  309.05703906629924 14.919745290990017 10.407 9.712  9.593  255.08704   -2.764727     -6.61637       4725.508  1.4283745   -1.295     -0.047362998 
  2M13263444-4750174 201.643503 -47.838188 309.01278419181097 14.618289798351626 13.858 13.395 13.292 242.41698   -3.6122587    -6.569477      5216.0366 2.9858963   -1.8256    0.338755     
